8.885139,1.53,1.013872,64.83583,167.3085
8.875377,1.53,1.034431,68.03391,174.6722
9.016356,1.53,1.275616,34.51375,278.7219
8.966534,1.53,1.261254,10.46095,261.8958
9.188951,1.53,1.195987,318.7285,343.5912
9.137686,1.53,1.247843,5.796837,319.8438
9.133046,1.53,1.250806,8.849507,318.064
9.190138,1.53,1.194121,6.057389,344.3061
9.203784,1.53,1.167637,6.35506,353.9509
9.211263,1.53,1.145488,6.360674,1.514887
9.215895,1.53,1.121471,6.406032,9.429978
9.216465,1.53,1.11613,6.010181,11.16686
9.201342,1.53,1.173272,5.207539,351.9646
9.152899,1.53,1.982328,5.865284,359.2716
9.133339,1.53,4.049871,8.378262,357.1087
8.569338,1.53,6.358398,14.13803,345.3138
7.924057,1.53,8.776521,9.719666,343.3416
7.220855,1.53,10.85733,10.57316,341.9987
6.955134,1.53,13.33824,16.02007,356.2647
6.820963,1.53,15.39336,16.02007,356.2647
6.683138,1.53,17.50447,16.02007,356.2647
6.536652,1.53,19.68277,16.02007,356.1468
6.698743,1.53,21.89104,15.45636,10.13093
7.085518,1.53,24.06879,15.45637,9.886771
7.394484,1.53,26.32907,15.49283,4.815645
7.555976,1.53,28.55241,15.60447,4.149294
7.715504,1.911841,30.75141,15.60447,4.149294
7.862184,3.652803,32.7733,15.60447,4.149294
8.009195,4.993297,34.79977,15.60447,4.149294
8.159695,5.935241,36.82875,16.8062,8.490293
8.322034,6.493175,39.05502,17.08638,9.853054
8.461067,6.58147,40.97153,17.08638,9.853054
8.600996,6.306176,42.90036,17.08638,9.853054
8.739758,5.671319,44.81312,17.08638,9.853054
8.887691,4.596725,46.85228,17.08638,9.853054
9.027932,3.200436,48.78542,17.08638,9.853054
9.172154,1.53,50.69211,17.08638,9.853054
9.505932,1.53,52.61386,17.08638,9.853054
9.872575,1.53,54.72484,17.08638,9.853054
10.20092,1.53,56.61534,17.08638,9.853054
10.53407,1.53,58.53344,17.08638,9.853054
10.88388,1.53,60.55767,17.08638,9.753749
11.21306,1.53,62.47264,17.08638,9.753749
11.54047,1.53,64.3773,17.08638,9.753749
11.89327,1.53,66.42966,17.08638,9.753749
12.22734,1.53,68.35448,17.64632,10.49868
12.73722,1.53,70.278,19.63766,17.98871
13.39917,1.53,72.26797,19.73111,18.40203
13.96923,1.53,74.23721,19.73111,13.23884
14.35534,1.53,76.23165,19.08699,9.2732
14.63071,1.53,78.32195,19.087,6.735085
14.86006,1.53,80.26408,19.087,6.735085
15.08302,1.53,82.22456,19.087,5.456754
15.27434,1.53,84.22734,19.087,5.456754
15.43526,1.53,86.19936,19.27329,3.84986
15.53084,1.53,88.19269,19.3732,1.641259
15.5623,1.53,90.15849,19.37321,0.7605855
15.58896,1.53,92.1668,19.37321,0.7605855
15.61522,1.53,94.14465,19.37321,0.7605855
15.64079,1.53,96.07112,19.37321,0.7605855
15.66718,1.53,98.05901,19.37321,0.7605855
15.69398,1.53,100.0775,19.37321,0.7605855
15.71967,1.53,102.0128,19.37321,0.7605855
15.74537,1.53,103.9488,19.37321,0.7605855
15.77236,1.53,105.9818,19.27954,0.7605854
15.79036,1.53,107.9906,18.54626,0.245046
15.80124,1.53,110.1647,16.22512,0.3556845
15.80733,1.53,112.1839,14.87567,0.1387245
15.79417,1.53,114.4548,9.680735,359.4776
15.76536,1.53,116.7483,3.472759,359.0369
15.73252,1.53,118.7018,3.14742,359.0369
15.69892,1.53,120.711,3.147421,359.1284
15.67296,1.53,122.6963,3.239049,359.3191
15.65018,1.53,124.6131,3.239049,359.3191
15.62748,1.53,126.5234,3.239049,359.3191
15.60273,1.53,128.6064,3.239049,359.3191
15.57986,1.53,130.5301,3.239049,359.3191
15.55704,1.53,132.4504,3.239049,359.3191
15.53397,1.53,134.392,3.239049,359.3191
15.51237,1.53,136.4909,3.483033,359.9493
15.53521,1.53,138.4374,3.68569,0.8233411
15.56312,1.53,140.3792,3.68569,0.8233411
15.59244,1.53,142.4194,3.68569,0.8233411
15.62133,1.53,144.4299,3.68569,0.8233411
15.63793,1.53,145.585,3.68569,0.8233411
15.64029,1.53,145.7492,3.68569,0.8233411
15.63837,1.53,145.7556,6.114382,358.6615
15.62484,1.53,145.7871,10.62006,347.5676
15.37897,1.53,145.8539,355.2138,255.6328
15.29843,1.53,145.7476,343.5833,211.4003
15.29293,1.53,145.7155,342.2458,200.8615
9.074993,1.53,0.9262891,90,94.99996
9.055713,1.53,0.9234975,87.87496,101.3022
8.996772,1.53,0.9281532,72.15765,120.5095
8.953793,1.53,0.9451831,62.86118,135.5002
8.878304,1.53,1.027514,60.25315,172.2435
8.88478,1.53,1.18548,46.15265,225.2312
9.003704,1.53,1.273444,24.92029,274.5702
9.016072,1.53,1.275578,23.93472,278.6291
9.025645,1.53,1.276618,23.17477,281.7431
9.133001,1.53,1.250834,23.22915,318.0468
9.20963,1.53,1.15124,16.66724,359.5816
9.217134,1.53,1.095144,13.15813,17.95996
9.201846,1.53,1.172152,18.68408,352.3619
9.201846,1.53,1.172152,18.68408,352.3619
9.214652,1.53,1.070054,18.53069,26.11893
9.157099,1.53,1.232996,51.79676,327.7523
9.203814,1.53,1.167566,28.61751,353.9757
9.215071,1.53,1.127388,12.4578,7.498239
9.215071,1.53,1.127388,12.4578,7.498239
9.213773,1.53,1.065316,11.39502,27.67716
9.210273,1.53,1.149063,32.99233,0.3156451
9.058305,1.53,1.276253,63.59566,292.3188
9.176228,1.53,1.213323,37.8389,336.6335
9.216696,1.53,1.113369,31.47169,12.06262
9.216224,1.53,1.118578,31.5447,10.37145
9.21239,1.53,1.14101,22.01964,3.008183
9.213855,1.53,1.134273,20.06648,5.237498
9.213855,1.53,1.134273,20.16879,5.237499
9.281897,1.53,1.876546,20.28138,5.237498
9.454047,1.53,3.801371,20.81484,5.035146
9.636028,1.53,5.904926,21.12063,4.933357
9.971585,1.53,8.166268,23.76381,11.5133
10.74639,1.53,10.40448,35.75822,19.61998
10.1438,1.53,12.90858,35.88845,325.081
8.861547,1.53,14.74012,34.72797,326.0323
7.680202,1.53,16.6312,32.95962,328.496
6.967507,1.53,18.76196,27.34977,351.6943
6.641637,1.53,20.99417,27.34977,351.6943
6.710256,1.53,23.30412,22.69327,6.078795
7.101387,1.53,25.62643,26.85509,14.65488
7.607988,1.53,27.81281,27.28502,8.62167
7.862411,1.53,30.09291,25.64574,8.762288
8.474233,1.53,32.31277,22.31707,17.98594
9.165526,1.53,34.44213,22.98304,17.98594
9.584885,1.53,36.72338,25.8455,2.152915
9.64346,1.53,38.84386,25.8455,1.57903
9.70218,1.53,40.974,25.8455,1.57903
9.76041,1.53,43.08641,25.8455,1.57903
9.820648,1.53,45.27159,25.8455,1.57903
9.955973,1.53,47.37484,25.49393,6.340207
10.19021,1.53,49.48301,25.49393,6.340207
10.43263,1.53,51.66475,25.49393,6.340207
10.65689,1.53,53.68313,25.49393,6.340207
10.93869,1.53,56.00657,29.83839,8.69862
11.47288,1.53,58.23193,27.42967,15.55065
11.65803,1.53,60.59592,10.58144,2.982432
11.71579,1.53,62.80433,12.05403,359.9217
11.70902,1.53,64.90833,12.49567,359.7979
11.72583,1.53,67.04964,12.41385,0.6901047
11.75051,1.53,69.0987,12.41385,0.6901047
11.777,1.53,71.29801,12.41385,0.6901047
11.80161,3.092916,73.34145,12.41385,0.6901047
11.82623,4.573225,75.37092,12.69936,0.8852966
11.85817,5.733652,77.57905,17.42827,9.166215
11.88256,6.364493,79.60373,17.42827,9.166215
11.90608,6.59254,81.55615,17.42827,9.166215
11.93069,6.429211,83.5994,17.42827,9.166215
11.95528,5.85832,85.64146,17.42827,9.166215
11.97908,4.917627,87.61703,17.42827,9.166215
12.00417,3.510856,89.69981,17.42827,9.166215
12.02803,1.778857,91.68098,17.42827,9.166215
12.31114,1.53,93.68353,17.42827,9.166215
12.64206,1.53,95.73434,17.42827,9.166215
12.95564,1.53,97.67772,17.42827,9.166215
13.27496,1.53,99.65665,17.42827,9.166215
13.61021,1.53,101.7343,17.42827,9.166215
13.92418,1.53,103.6801,17.42827,9.166215
14.24275,1.53,105.6544,17.42827,9.166215
14.55955,1.53,107.6177,17.42827,9.166215
14.9025,1.53,109.7431,17.42827,9.166215
15.22545,1.53,116.0645,17.42827,9.166215
15.58319,1.731082,150.6174,17.42827,9.166215
15.90224,1.53,185.0803,17.22479,8.250072
16.21359,1.53,219.6277,17.22479,8.250072
16.53085,1.53,254.2159,17.22479,8.250072
16.82914,1.53,288.6728,17.22479,8.250072
17.15729,1.53,323.3357,17.22479,8.250072
17.45062,1.53,357.7583,17.22479,8.250072
17.75361,1.53,392.2476,17.22479,8.250072
18.06787,1.53,426.8145,17.22479,8.250072
18.37428,1.53,461.3274,17.22479,8.250072
18.69322,1.53,495.9267,16.92935,8.250072
18.99309,1.53,530.4099,16.92935,8.150771
19.32232,1.53,565.109,16.92935,8.150771
19.41859,1.53,598.1818,16.92935,8.150771
19.41859,1.53,611.142,16.92935,8.150771
19.41859,1.53,623.0222,16.92935,8.150771
19.4178,1.53,634.9073,17.41247,6.528312
19.2194,1.53,650.1729,19.10846,278.6656
19.10564,1.53,665.2292,10.59595,235.4552
19.07262,1.53,680.2856,16.75332,212.0765
19.0671,1.53,695.3776,24.97596,202.7299
19.11315,1.53,711.6786,22.84479,239.1644
19.11315,1.53,723.5588,22.84479,239.1644
19.10725,1.53,735.4323,24.57615,236.2748
19.07225,1.53,750.4854,26.29739,211.6237
19.06612,1.53,766.6451,24.10459,198.3246
19.06605,1.53,782.8427,25.1979,197.4683
9.112443,1.53,0.9382841,90,82.25886
9.085357,1.53,0.9287027,87.35159,91.5589
9.050604,1.53,0.923117,80.62227,102.9589
9.010718,1.53,0.9252355,58.01519,115.9011
8.963367,1.53,0.9402274,52.10524,132.0139
8.930201,1.53,0.9609168,52.1202,144.6789
8.960493,1.53,1.258363,27.72721,259.7305
9.030788,1.53,1.276961,20.19282,283.4099
9.113674,1.53,1.261159,18.78004,310.9573
9.199949,1.53,1.176265,18.10497,350.8974
9.199346,1.53,1.177517,19.32408,350.4479
9.184178,1.53,1.203018,27.28815,340.843
9.217175,1.53,1.096989,33.96848,17.36323
9.216523,1.53,1.115477,41.09004,11.37896
9.216523,1.53,1.115476,31.93712,11.37917
9.213394,1.53,1.136528,29.67799,4.493206
9.214197,1.53,1.132485,28.7609,5.826193
9.211912,1.53,1.142969,21.0295,2.356174
9.211912,1.53,1.142969,20.92894,2.356174
9.211912,1.53,1.142969,20.92894,2.356174
9.242017,1.53,1.874616,20.92894,2.356174
9.320132,1.53,3.773113,20.92894,2.356174
9.420896,1.53,6.222022,20.92894,2.356174
9.513166,1.53,8.464517,20.92894,2.356174
9.604337,1.53,10.6803,20.92894,2.356174
9.693769,1.53,12.85382,20.92894,2.356174
9.780676,1.53,14.96596,20.92894,2.356174
9.88223,1.53,17.43409,20.92894,2.356174
9.96754,1.53,19.50742,20.92894,2.356174
10.06085,1.53,21.77522,20.92894,2.356174
10.14717,1.53,23.87317,20.92894,2.356174
10.23948,1.53,49.87647,20.79034,2.356174
10.33135,1.53,65.06939,20.6639,2.356174
10.42223,1.53,67.27812,20.6639,2.356174
10.50615,1.53,69.31752,20.6639,2.356174
10.59032,1.53,71.3632,20.6639,2.356174
10.66812,1.53,73.2541,20.6639,2.356174
10.69065,1.53,73.80173,20.6639,2.356174
10.69584,1.53,73.76484,21.29899,14.42511
10.51828,1.53,73.58157,17.55399,106.5376
10.4048,1.53,73.62306,15.48714,146.4084
10.35481,1.53,73.69148,19.91617,174.0749
10.35134,1.53,73.70066,18.65961,177.2466
10.3536,1.53,73.69452,17.2922,175.131
10.3607,1.53,73.67863,17.09097,169.5011
10.37237,1.53,73.65889,20.38283,162.081
10.37761,1.53,73.65161,24.89602,159.1826
10.35611,1.53,73.6884,16.55177,172.9937
10.35579,1.53,73.68914,16.55177,173.2523
10.3559,1.53,73.68888,16.55177,173.1623
10.35604,1.53,73.68857,16.55177,173.0531
10.35733,1.53,73.68565,17.02527,172.0216
10.94504,1.53,73.76803,17.02527,172.0216
12.67768,1.53,74.01086,17.02527,172.0216
14.88116,1.53,74.28402,16.41063,179.14
17.0795,1.53,74.22073,16.4236,182.0824
19.28465,1.53,74.0911,16.01756,189.6759
21.37513,1.53,73.7068,16.11841,191.0811
23.30695,1.53,73.19003,17.14943,198.4565
23.65688,1.53,72.02201,17.14943,198.4565
22.93774,1.53,70.18743,16.63019,204.3383
22.38475,1.53,69.0768,15.67643,208.1739
22.33656,1.53,68.9926,14.74741,210.8757
22.72669,1.53,69.54288,12.44664,217.6156
23.89241,1.53,71.00394,12.09214,218.6876
25.22187,1.53,72.61734,12.74131,220.1798
26.73008,1.53,74.36476,13.18035,220.9976
28.40308,1.53,75.07609,13.50184,223.5482
30.00234,1.53,74.06211,13.50184,223.8378
31.62477,1.53,72.53182,14.29277,222.853
33.16939,1.53,71.09884,14.29277,222.853
34.0437,1.53,70.28771,14.29277,222.853
34.31137,1.53,70.41753,14.29277,222.853
35.32686,1.53,71.50957,14.19835,222.9521
36.76654,1.53,73.05603,14.19835,222.9521
37.84438,1.53,74.21381,14.19835,222.9521
38.1098,1.53,74.49892,14.19835,222.9521
38.1098,1.53,74.49892,14.19835,222.9521
38.1098,1.53,74.49892,14.19835,222.9521
38.1098,1.53,74.49892,14.19835,222.9521
38.1098,1.53,74.49892,14.19835,222.9521
38.10966,1.53,74.49864,14.30779,222.8516
38.10966,1.53,74.49864,14.30779,222.8516
38.10954,1.53,74.49838,14.60368,222.7579
38.10912,1.53,74.49753,15.00339,222.452
38.10765,1.53,74.49447,16.01507,221.3544
38.10418,1.53,74.4865,17.50074,218.541
38.10363,1.53,74.48514,17.84905,218.0692
38.10468,1.53,74.48772,17.24429,218.9714
38.11687,1.53,74.5117,14.27843,227.6757
38.11687,1.53,74.5117,14.27843,227.6757
38.11687,1.53,74.5117,14.27843,227.6757
38.11687,1.53,74.5117,14.27843,227.6757
38.00919,1.53,74.62994,14.27843,227.6757
37.16858,1.53,75.55297,14.27843,227.6757
35.80885,1.53,77.03185,14.58233,226.7768
34.26265,1.53,78.47009,16.60121,221.1986
33.41948,1.53,78.6407,16.60121,221.1986
32.30902,1.53,77.37595,16.60121,221.1986
30.96562,1.53,75.84132,16.60121,221.1986
29.59414,1.53,74.27461,16.60121,221.1986
28.3796,1.53,73.68743,16.60121,221.1986
27.05469,1.53,74.74751,16.60121,221.1986
25.51378,1.53,76.09251,17.03596,220.9841
23.73254,1.53,77.604,18.64914,219.7311
22.07933,1.53,78.88138,20.59142,215.167
20.97584,1.53,78.64217,22.08716,210.2067
20.05715,1.53,77.0546,22.21037,209.9848
18.95771,1.53,75.14914,22.21037,209.9848
17.9363,1.53,73.37892,22.21037,209.9848
17.13379,1.53,72.13136,22.21037,209.9848
16.0255,1.53,72.43404,22.21037,209.9848
15.19487,1.53,72.91256,22.21037,209.7874
15.07073,1.53,72.79979,22.4065,207.6982
14.45431,1.53,71.62558,22.4065,207.6982
13.54165,1.53,69.87183,22.70074,206.8335
12.6331,1.53,67.87881,23.82001,200.9572
12.46282,1.53,67.37111,24.59436,193.5497
12.45386,1.53,67.30169,20.20744,189.7424
12.28713,1.53,66.30444,19.72769,189.4945
11.95487,1.53,64.31781,19.72769,189.4945
11.63624,1.53,63.51316,19.16665,184.3811
11.72224,1.53,63.46762,17.39417,168.8276
11.83294,1.53,63.44183,16.79446,159.5613
11.85091,1.53,63.42134,17.7537,150.7395
12.40802,1.53,63.37101,17.8439,134.5471
13.71911,1.53,63.28024,12.6689,116.7895
14.01557,1.53,63.13441,10.29501,124.884
13.96102,1.53,63.16414,9.729214,145.0759
13.90778,1.53,63.23537,6.040023,174.1391
13.89902,1.53,63.26308,5.205853,183.5479
13.89874,1.53,63.26432,5.612838,183.9579
13.89504,1.53,63.28975,8.742416,192.2747
13.89459,1.53,63.3044,9.651298,197.0162
13.94411,1.53,63.48928,13.87783,190.5583
14.01939,1.53,63.92118,14.24866,189.7582
14.37443,1.53,63.85251,13.31274,192.5084
16.03588,1.53,63.46301,12.95102,193.4224
17.55277,1.53,63.09533,12.84463,193.7584
17.87672,1.53,63.05225,13.65882,207.4884
17.8936,1.53,63.10029,13.66166,224.0101
17.88223,1.53,62.96291,15.70409,178.2308
17.88642,1.53,62.84079,15.56609,178.0928
17.91155,1.53,62.08608,15.56609,178.0928
17.91153,1.53,62.03657,15.35727,180.1225
17.90854,1.53,62.01461,15.2605,182.3638
17.88181,1.53,61.36715,15.2605,182.3638
17.87806,1.53,61.27629,15.2605,182.3638
17.86604,1.53,60.98523,15.2605,182.3638
17.85604,1.53,60.78459,15.16108,184.468
17.81387,1.53,60.4951,15.37401,187.6865
17.82145,1.53,60.50223,21.8309,226.8085
17.97617,1.53,60.5897,29.28313,287.0071
17.96372,1.53,60.5894,20.38373,282.9799
17.9641,1.53,60.58942,12.81178,283.1039
17.88678,1.53,60.60742,12.81178,283.1039
16.88758,1.53,60.84001,12.81178,283.1039
15.05235,1.53,61.26722,12.81178,283.1039
14.16342,1.53,61.65073,12.81178,283.1039
14.12871,1.53,62.20271,12.81178,283.1039
14.29454,1.53,63.98336,12.94149,267.6
13.65267,1.53,65.89421,11.94368,240.2926
13.31278,1.53,66.24304,14.58108,215.8765
13.30263,1.53,66.18289,21.51252,196.054
13.27571,1.53,66.08936,21.51252,196.0552
12.94444,1.53,64.93826,21.51252,196.0552
12.39609,1.53,63.54697,21.51252,196.0552
11.81883,1.53,63.54697,21.51252,196.0552
11.42523,1.53,63.53884,22.05044,193.4256
11.38341,1.53,63.5463,22.05044,193.4256
11.5918,1.53,64.3327,20.67346,196.0596
12.36116,1.53,66.34365,20.12014,207.7413
14.03862,1.53,68.33877,15.15294,231.4657
15.01112,1.53,68.96475,11.20909,246.6019
14.33278,1.53,68.72662,12.98201,251.7475
12.35736,1.53,68.3861,20.59891,268.9778
10.75947,1.53,69.19923,15.46685,331.3935
10.62696,1.53,69.63268,12.57547,342.3546
10.59908,1.53,69.66483,32.96627,328.5636
10.44726,1.53,69.57314,27.11823,343.8102
8.815346,1.53,73.72604,12.70299,350.0987
7.083181,1.53,73.62488,7.531422,6.665273
6.71112,1.53,73.67176,7.750339,8.612291
6.712015,1.53,73.68158,8.86156,8.043784
6.815895,1.53,74.42239,9.147622,7.849965
7.277713,1.53,75.88097,11.15431,6.620488
8.706885,1.53,75.90334,15.04366,13.22323
9.532988,1.53,75.71264,15.52465,12.56344
9.562111,1.53,75.70615,15.52465,12.56344
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
9.559345,1.53,75.72764,26.23056,5.550995
